return,EMA5,EMA20,RSI,label
0.0025760923460278473,50095.58432648265,50001.27688759981,71.69031292856252,0
0.0002939031442810158,50130.84007182176,50020.33225394799,70.87027914614121,1
0.0004023640424273278,50161.076974964504,50039.49650139026,70.46087241582067,1
0.002729857085599585,50226.934129142996,50069.892753579006,73.54447546125203,1
-0.0002879346537267846,50266.00556526199,50096.01298760378,71.03351165987365,1
0.002192952849069618,50328.85397059133,50130.16020714428,73.12286689419795,0
0.0004855855343202098,50378.919574144216,50163.388552628094,71.51563390430798,-1
-7.235365351510037e-05,50411.079195262806,50193.10432329233,78.11782984021154,-1
-0.0013600375554242428,50409.636130175204,50213.451867330834,68.54644591426657,0
-0.00016568341541556286,50405.8902326168,50231.06609013181,70.68164527251243,1
0.0005069760556317693,50411.9098946612,50249.43616076384,71.22232049699967,1
0.0011105833808664478,50434.58966935746,50271.39005441812,80.2122636424398,0
4.2637597368999636e-05,50450.42696707164,50291.45803963597,85.9782527356769,0
0.0001475615816186604,50463.46823846442,50310.32420431828,84.70728568289545,0
-0.0009715036178974401,50455.812158976274,50322.72201168965,73.40920550313334,0
0.0010279747920818316,50467.99196015085,50338.8773396923,75.1119141362386,-1
-0.001618128735772273,50448.87745260057,50345.71273313456,64.75227490202532,0
-0.0017217964396473162,50407.202155900384,50343.63070288554,47.05415487182201,1
0.0011674384645823377,50399.00195810026,50347.34223590221,53.028475794344224,1
0.0024194550046960916,50434.16797206685,50362.30972438262,53.86391244175576,0
-0.0012107522596995768,50437.2291688779,50370.028033112794,47.386602153858476,1
0.0006660472631041525,50450.46918550194,50380.21104905059,50.108758184258825,1
0.001977155568921196,50492.56279033463,50398.929120677436,61.423171820043045,1
-0.00012751350670026085,50518.475453973086,50415.25029140027,61.58060662200071,1
0.009819946659959777,50701.28311514872,50477.312226684895,76.49706527233565,1
0.0019279245071148754,50855.972597599146,50542.83998030226,77.2916608338855,1
0.0038824796748897494,51025.3150650661,50621.04591007853,80.36431910738591,1
0.0008440067459698497,51152.66056421073,50695.93234775696,80.83805613815878,1
0.0017147048976609014,51266.94037614049,50772.0818182361,84.5404412705071,1
0.0015312320979503635,51369.41077159366,50848.48861511727,84.80900988755234,1
0.0032486472427473156,51493.57332689577,50933.57542060458,90.5859235441229,-1
-0.0014581841994285583,51551.19862418051,51003.373040775354,91.21706699924451,-1
-0.0006899726619312707,51577.73267653701,51063.128153208425,88.87042583162827,0
-0.0013809737631629293,51571.65511769134,51110.401726510696,83.92300001507242,0
0.0010764262648008671,51586.10341179423,51158.45876387994,87.81111962726155,1
-0.00036614235202947487,51589.43612869616,51200.139076667234,86.46291766466685,1
0.0013973469713146613,51615.69049204744,51244.71627781163,86.21405630714118,0
6.191852625736516e-05,51634.25980719829,51285.35271088584,86.61315252828327,0
-0.0009521557425915539,51630.239611048855,51317.43335704853,76.28535821397799,0
0.0013192301670725826,51650.26000111591,51352.94456671181,75.58378166394432,-1
-0.0008415505296456294,51649.10692782727,51380.930891686876,66.23811809458871,0
-0.000678663164412785,51636.65461855151,51402.913677288176,61.8492921131532,1
0.0008980815899479744,51643.80359986768,51427.21729878836,59.906329427219674,1
0.0009601138011234855,51665.10213949512,51453.9298759046,58.42435429818024,0
0.0006478725703551458,51690.46783258007,51481.28887327164,49.946818940775906,0
-0.000839741239206826,51692.89522172004,51501.904227083134,52.50248280772763,0
0.0009159308190396231,51710.297335313364,51525.06588662287,58.9704286406249,0
-0.0014272184278312228,51697.28155687558,51538.98818778359,58.735267175572524,1
0.001903409778164944,51721.38822541706,51560.95137296301,61.326121794871796,1
0.0002481698885492545,51741.741889861376,51582.046411660915,63.77395753330523,1
0.002884212020738408,51805.09485365759,51615.35635985914,67.48709496859257,0
0.002272210826985255,51886.66349618839,51656.732028296734,71.78472319047212,0
-0.0023246966978515138,51900.70925787559,51682.64334334713,66.30330926644456,0
0.0013287424119547975,51933.0730990004,51712.658342930496,66.33547487424673,-1
-0.0017039482664418237,51925.11513891694,51731.376524681786,63.30209826768161,-1
-0.0011809232693356098,51899.37623844462,51742.4738513759,61.66102139544932,-1
-0.0005332605242106547,51873.000825629744,51749.88110463061,58.15757823492882,-1
-0.0015110074005818541,51829.31695666983,51749.12568683498,51.67472705463492,0
-0.0015896192787842045,51772.777710696544,51740.60887940497,46.19622685539682,1
0.0024632354025362346,51777.50154671436,51745.02224550027,53.861085466356904,-1
-0.0013768098396532702,51756.883843642914,51742.22473972215,48.750985628052135,-1
-0.0012607251522485097,51721.40563534528,51733.48421319644,49.11138330501998,0
0.0001675172990918128,51700.637611063525,51726.40015069823,44.88758765271452,0
-0.0004094601553301658,51679.741480292345,51717.97625185033,43.36552050676863,-1
-0.00025659423351365174,51661.39405977823,51709.09272434729,33.88605581608894,0
-0.0010236893783355239,51631.54656068548,51696.02213678437,23.080984753481616,1
0.001655911799026688,51640.11437379031,51692.32955214459,34.066770264633206,1
0.0008479115951778304,51660.4265096102,51693.1601454302,32.05762871988662,-1
0.0014690072561840406,51699.28433974014,51701.14489381037,41.882654309439175,-1
-0.002757015663325424,51677.60622649343,51694.77395130744,38.074326681551774,0
0.0004686660259420883,51671.22055724562,51691.31445285305,40.93350669135705,0
-0.00063397179929503,51656.046777747084,51685.06538274956,43.13551815766164,-1
-0.00019657724066846072,51642.54811224805,51678.44494433043,47.15042105793959,1
-0.0024265942744816638,51591.79900191536,51660.526452165075,30.80314260002629,1
0.00474459806105787,51639.39985544357,51667.58122473588,51.00212321241212,0
-0.0011878534509589533,51650.64938279571,51668.111435486055,51.204966677311134,1
0.0015859905478592395,51685.466776030466,51676.39620963923,54.72811783356164,0
-9.955238410219724e-05,51706.96092360364,51683.40125824212,55.60446605889068,0
5.510271107600495e-05,51722.240876152435,51690.01073672298,56.4775968459393,-1
-0.0006376466491057053,51721.427511184964,51692.8478838593,57.634457152302126,-1
-0.001508126458759973,51694.88526787332,51687.98625497967,49.196657444984744,0
-0.0009042910596361864,51661.624032748885,51679.14009369283,44.50731264757939,0
0.0003391794854556984,51645.28320933259,51672.80309065837,40.92731678293336,-1
-0.001237131254131385,51613.10547288839,51660.988510488205,44.831396996316236,-1
-0.0018109374621111396,51560.53646109226,51641.40850337581,38.6723499954237,0
0.000422696173005388,51532.74045322818,51625.76468746163,41.60978171179956,0
-0.0008168066079078384,51500.19415631879,51607.60629448581,40.16261132146189,0
0.0005938916046055454,51488.678916712524,51594.08649849999,48.50129898503436,-1
-0.00022732092386257285,51477.102350725014,51580.74009083116,26.21007529651729,-1
-0.003377792839789784,51411.45104631667,51552.1123141806,22.01664404441378,-1
-0.0009789210889509237,51350.95043712779,51521.43011447727,10.835785241937842,0
-0.0012492692453534016,51289.28336433519,51487.5747909364,9.961435457953925,0
0.0004964697056903944,51256.639430390125,51459.36305479058,12.662035714100156,0
-0.00014360946284108778,51232.42628692675,51433.13800186569,13.109242793439734,0
0.0008079001738825475,51230.06804545117,51413.348817104335,19.802860784591417,-1
-0.0008979928608957577,51213.162551134104,51391.06336422388,19.82296167761106,1
-0.0007102779029078965,51189.7750340894,51367.43828185834,16.822135870885134,0
0.0018809850566059438,51206.2497623096,51355.225037725424,29.085841871070926,1
-0.0011417040252766908,51197.7329144564,51338.603531122644,30.523289628927998,1
0.004458696778929516,51268.1214221376,51345.298284123244,46.25678072859089,1
0.0013072274847845122,51337.44813559173,51357.75573922742,52.18828964815571,1
0.0026934525593718117,51429.88209039448,51382.231383147264,57.134686126147685,0
-0.00034192624201412336,51485.62191442965,51402.69520978008,56.811228946654325,-1
0.0002819320186500107,51527.6307554531,51422.595517206435,68.59014238773275,0
-0.0016982297631151777,51526.4205036354,51432.25308700703,65.82533415742715,1
0.0009490419513236148,51541.91314825693,51445.64788230555,72.26322920361925,0
0.0015570344828943483,51579.00850508795,51465.41467627064,73.83489567583914,0
-0.0011770961367273403,51583.47181589197,51477.50836782625,69.97455179054518,0
0.000991470551848117,51603.49813767798,51493.321931021244,70.2596729203647,0
-0.0004056502396346806,51609.86594595199,51505.63427688466,72.00741648694357,0
-0.00014626890202074083,51611.59422438466,51516.05489635438,74.12740435489216,0
-0.00022764677787101562,51608.829743339775,51524.36402825378,70.3682499169624,0
-4.7462443543699884e-05,51606.17034972651,51531.648555328495,75.07635349687358,0
0.000258671239830921,51608.84663940101,51539.51052327695,66.47957807865245,0
-0.0003429137527638515,51604.73109293401,51544.938092490884,60.49881461699867,1
0.0002887489946024058,51606.95354112267,51551.26764916076,49.627306529520105,0
0.0007402071278161948,51621.16954824844,51560.632783767636,55.58278640857356,0
-0.00011329346835176057,51628.69636549896,51568.54870912549,53.4779591007584,0
-0.0007125892532978684,51621.44731658264,51572.2059005193,60.09968894765379,0
0.0001346566471220889,51618.93102355509,51576.17661832797,55.56002881722253,1
0.000464082848324443,51625.237869870056,51582.050422536144,47.54323874792091,-1
0.0006080508105956728,51639.908579913375,51590.35514420105,63.58026395714838,-1
-0.0025769376853738146,51605.306240775586,51585.188136419056,35.27888083744527,1
-4.077845308980699e-05,51581.537493850396,51580.31307580691,37.20006320399088,-1
0.0017017739502076523,51594.9247354836,51584.25461323065,50.77987536656891,0
-0.002813739225911438,51555.4328965724,51573.98743280253,38.66890911121037,1
0.003696851358983899,51592.538597714934,51582.8219630129,54.40732341968587,-1
-0.002325449878306629,51577.2262526433,51579.372401058914,46.04415549977826,1
0.0013133594979664043,51589.584428845534,51582.6989134584,50.98411848294152,1
0.0010878465202495136,51616.53935881369,51591.0560853917,53.12222465477287,-1
0.00016745245843274859,51637.39342670913,51599.44136892651,51.610083488969046,-1
-0.0032295906605138702,51595.662024056095,51591.132592718604,43.89358515472292,0
-0.00015044979864065056,51565.25775562073,51582.87703329247,45.11020669812235,0
-0.00023298958016293447,51540.98824333048,51574.26486047837,44.23401469546414,1
0.0007564064118321667,51537.79164138698,51570.18234400401,45.016932045083855,-1
0.0009819559343293705,51552.527760924655,51571.30783505131,45.98795812646841,-1
-0.0033064010943739675,51505.50158019977,51556.08320492668,44.45868367038623,1
2.963226135799246e-06,51474.201574299856,51542.323048504535,44.5494332690876,0
0.00123999249318274,51474.584903699906,51535.94481174196,43.340905132115445,0
-0.0011704631084811234,51454.75712329993,51524.43593086139,46.97453640381125,0
0.0004920125455600832,51449.97089469995,51516.432360064835,36.6671882046515,0
0.0003936594702820262,51453.530075633294,51511.1196055347,44.261782070807165,1
-0.00016608564523590275,51453.05390458886,51505.498839531254,38.24303892088409,1
0.001950312100043261,51486.1856759759,51509.97030421885,41.961852861035425,1
0.0020348663417497637,51543.24097148393,51524.00661453163,48.69015356820235,1
0.002859210050118355,51630.51090807262,51550.77272564815,68.05392336293755,-1
-0.0009690024040700518,51671.95779288174,51570.208805348644,64.66921439849882,-1
-0.00309632807673077,51646.172382754485,51572.531925077375,55.09871435423304,-1
-0.0008131301285305703,51614.99773433632,51570.63825959379,51.05747698432447,1
-0.0012860032803236887,51572.115677057554,51562.61095510857,45.31339718413376,1
0.0033639831429841394,51601.260711788374,51571.843319503096,62.12506490729711,-1
-0.0005623506362456565,51611.00714119225,51577.42967002667,60.40399539564071,-1
-0.004586451443429729,51538.57116704483,51559.931531809685,46.66736817267252,-1
-0.0055318217130063685,51395.51359052989,51517.02361806555,39.451920381272785,-1
0.0009969423737652416,51317.12624785325,51483.05485086858,40.50527631802,-1
-0.005244310741731928,51175.434425652165,51426.76874899976,33.4978697932373,1
0.00036742906726972,51087.206283768115,51377.62410623758,34.380663426773296,-1
0.0008220574731270247,51042.33804334541,51337.14576873854,32.08829354664874,-1
-0.003127447031424535,50959.3086955636,51285.346171715566,25.0101671938545,1
0.0008771004267298377,50918.80605745907,51242.72280119485,20.252334247970893,0
0.0003629035573231576,50897.954038306045,51205.91586774757,21.813138070802268,0
5.115521691045899e-05,50884.91987970404,51172.862124390536,24.388373383228,0
0.0007146770942190184,50888.3463260527,51146.41803813897,27.02437799127972,-1
-0.0013036132536751177,50868.514738201804,51116.17361188754,27.02341885848763,0
0.0002921107952191804,50860.24289838454,51090.223669683895,17.94178321892997,0
-0.0010797490808802657,50836.4288593397,51061.51672792822,17.58458321423737,0
0.0009313230578869014,50836.31976039314,51040.04861693501,24.855823260631382,0
-0.0008655266365361625,50821.58036109543,51016.43461175068,31.73305267702935,0
0.00031201024888671824,50817.03664698029,50996.57886003629,28.857412033803755,0
0.0005894593112005797,50823.990577153534,50981.46643884233,45.449711483545705,0
0.00028030269617684844,50833.37653060236,50969.150438714474,45.0387586644796,0
-0.0005613700871475169,50830.11820790158,50955.28864097975,38.82708781616662,0
0.0002882211620123254,50832.828805267716,50944.142103743565,55.20127864766756,1
0.000250795414869609,50838.885870178485,50935.27142719655,51.64667011042777,1
0.005676357151285227,50939.14005928566,50954.73590436833,71.11811005286077,0
-2.1463899020357502e-05,51005.61029994043,50972.24208311898,70.88927398227403,0
-0.0008203051926410909,51035.94072079362,50984.08584306004,64.91687931443516,1
0.00014678079893104545,51058.66100136241,50995.51591157814,72.33322345901266,0
0.0014773765253981441,51098.9745217416,51013.04787833262,74.81230126440562,0
-0.0006262413202037242,51115.16660824439,51025.85767861047,77.4257319301934,1
0.0012043129203476166,51146.49388466292,51043.31394136186,77.9086350193461,0
0.00035546627029381384,51173.446443941946,51060.84133385121,83.86953614201471,-1
-0.0009975444941293654,51174.38096262796,51071.83263538919,77.16912082528887,0
-0.0005304889963606563,51165.954495918646,51079.19158082832,73.05235014294146,1
0.0008034873535320841,51174.03607019576,51089.763736820874,74.08318537771817,0
0.001097851143533335,51198.15685929717,51104.681327361744,78.97884872824632,0
-0.0005336503068279486,51205.12149994811,51115.57365630348,75.65381234835607,-1
-0.00011813536482430109,51207.74766663208,51124.85235570315,74.60937085072709,0
-0.0015464670835529937,51183.098704838056,51125.704586707616,49.444184544097666,1
0.0019419792726695917,51199.7663240587,51135.93287011642,57.57319766968906,0
0.0005767145477997282,51220.727028539135,51148.00101939105,63.56938556616783,0
-0.0010533985591055783,51216.7008315261,51153.77696397286,57.940143352162146,0
0.0011307141570171542,51233.31748143407,51164.51732752306,56.78499795770311,0
-0.0009401689408686797,51228.32884178937,51169.644397520875,55.38905241875539,0
0.0006091414072928458,51235.402821609576,51177.2545293046,53.224468927504795,0
0.00016684597464089457,51242.96906857305,51184.95424675178,52.492527483661796,1
-0.0004234086776221391,51240.77885821537,51189.853693489706,55.11949250595136,1
0.0024533950245027025,51281.21975964358,51206.25825244307,65.52478134110787,-1
0.00020732090736275133,51311.72983976238,51222.11460935325,63.923466073971674,0
-0.002167521935267258,51294.95270567492,51225.85592631961,51.055292953721,0
0.0012407301485843902,51304.968470449945,51235.298219051074,57.092055788851646,1
-0.0013044173161227413,51289.32924071662,51237.46512973669,52.78829462649472,1
0.002769305827796442,51326.21949381108,51252.94464119034,65.28816601233876,1
0.002249969601167301,51389.36247504072,51277.964050362694,65.92794855985201,0
-0.0006211704786910355,51420.791129193814,51297.553039613864,62.42401883278873,0
-0.000166997804369573,51438.87767987922,51314.45758643635,65.78205632564274,0
0.00034581376763753724,51456.86897408615,51331.44748891861,64.07514127862623,0
-0.00029911615462396846,51463.729055640775,51345.35241556922,66.80040323601972,0
0.0003079321672028179,51473.58629751052,51359.44273611025,66.12619783536806,0
0.00019033119068501136,51483.42471917367,51373.12452909975,66.1821315417402,-1
-0.0005067959347715423,51481.28314611578,51383.017431090244,65.79981530884466,0
-0.0007246106270761832,51467.42183699385,51388.41569658165,55.76502272344723,0
0.00021194415821979007,51461.81507882924,51394.338160002444,55.78170509532706,0
0.0006608280363582519,51469.41057338616,51402.934674526026,68.72804027479155,0
-0.00035743393541975976,51468.34012184077,51408.95986921403,62.81981259886084,1
0.0001748720546030924,51470.62648747718,51415.26837869364,72.0339923580613,1
0.0020524902351717333,51507.36817915146,51431.03820572282,69.81019049412087,0
0.0003508599742303442,51537.89519235098,51447.02973077303,61.60468431993557,0
-0.000758706099498907,51545.19705531732,51457.769830818455,60.401660424069746,0
0.0001725847921281165,51553.03110979488,51468.334534430986,62.780952787136954,0
1.2649994277191823e-05,51558.47126069659,51477.95520377089,60.95326517371753,0
0.0003315468535469712,51567.79724671439,51488.28796710224,65.53121382135541,0
0.0005253620458558483,51583.04842489292,51500.217758925835,66.60195012511865,0
-0.0006199922213377951,51582.54921034528,51507.96376105195,60.20529498450124,1
0.0003305596863947269,51587.89999439686,51516.59593261843,66.20037885884386,0
0.0027907733085668074,51639.46718376458,51538.12027832144,81.42115030836433,-1
-0.0025878548759914466,51629.21119542639,51544.84208217178,63.06583764309373,-1
-0.001663433830915273,51593.757984450924,51542.747746964946,52.911616732281125,0
0.0005628570453795056,51579.78917713396,51543.6147770159,56.41639403746774,1
-8.34263197081464e-05,51569.04304517264,51543.98963456201,55.45843549603923,1
0.0016247134680638098,51589.795623865095,51552.30498186562,53.93613195413789,0
0.001072962266333466,51622.09682216006,51565.10443299747,56.469822471573565,0
-0.00047015540975359205,51635.53069394004,51574.370528664374,57.73387120520598,0
-0.0004490542338654313,51636.75353554336,51580.54468962491,55.20217218359794,0
0.0002188411404702162,51641.33569036224,51587.207100136824,55.89527333817653,0
0.00020328941636571507,51647.89046024149,51594.23499536188,55.468387362967974,0
0.0002526234732196375,51656.61056724433,51601.836498779805,54.53114577604063,0
-0.0001819548420889383,51659.289857329546,51607.818588181726,56.44163976720102,0
-0.0001315575583219486,51658.81042571969,51612.583633354894,54.66719180779834,0
-0.0007743256598971016,51645.15747131312,51613.08534089252,38.247762600094205,-1
0.0004978746300372539,51644.62190795874,51615.986811402756,54.12398772325555,-1
-0.002028326836853167,51609.34819905582,51608.63576091201,51.8064613179248,1
-0.00035122203515813855,51579.79853895388,51600.26085213467,46.382268351765994,0
0.0018788716519353432,51592.36569263592,51601.902675740894,56.686656559697084,-1
-0.0019625278490822406,51566.976868007274,51593.74044174176,39.35430726765611,-1
-0.0015102197450483912,51524.117391171516,51578.9459651473,27.94857384703981,1
-0.0012179313392916002,51474.66159411435,51559.5939684666,26.16631805957934,1
0.003545416611922869,51502.40720857624,51559.43248932692,44.65338039529997,-1
-0.0008271950330113187,51506.68813905083,51555.22463320055,41.45769803909958,-1
-0.029133135940328403,51009.27516561721,51408.484117538595,13.922273823605451,-1
-0.001991377647974968,50644.46729791147,51266.233398011114,12.862526491131135,-1
-0.0015486529325486886,50375.49512569098,51130.16838689101,12.504068351511975,0
-0.0033940741689424403,50139.79622962731,50990.95220123472,11.722883597883595,1
0.003519356104666027,50040.93055933487,50881.64239337903,17.539429742393793,-1
-0.0001966322668612852,49971.75318538991,50781.80963567627,16.6963961024494,-1
-0.0017919081940999115,49895.86931109327,50682.980295373774,16.791878143236914,-1
-0.001448428637503385,49821.263134478846,50586.70129402866,16.463191670894915,0
-0.0002657272760516749,49767.125943819236,50498.33465293069,13.356144361359426,-1
-0.0006524988542921939,49720.23370212949,50415.29794491347,13.709578206063,-1
-0.001986796512790767,49656.106322252985,50330.77924182647,13.600939484236264,-1
-0.004822570633789547,49533.737548168654,50231.56217117633,12.745234781007753,1
-0.0005782223214104709,49442.65836544577,50139.08005963573,6.603731819040419,0
0.0017549399366632024,49410.755316547176,50063.63902717043,9.709005654392499,0
-0.0012391533512828845,49369.10380478145,49989.55919422563,20.880815750529194,1
0.0009667781946260945,49357.21894277097,49927.07252989462,25.75872571214515,1
0.0014087804745179788,49372.46236809731,49877.15602407132,31.76086400566561,1
0.002934019548269884,49430.9410578982,49845.798158683574,44.83805329281598,0
0.00018369220061842384,49472.96070526546,49818.293572142284,35.71141612353394,0
0.0004853155205117865,49508.99073059364,49795.69902062874,37.578211828589666,-1
-6.06645573786313e-06,49532.910487062436,49775.22768533076,41.186859320205016,0
-0.0011718572732360988,49529.48980387496,49751.17251887069,41.81626775420773,1
0.0010853619847863705,49545.126015083304,49734.52736826396,45.6756180907817,1
0.006677588362279829,49665.90041630554,49750.996115929294,61.222044728434504,1
0.0015729114837330638,49772.5833504537,49773.37260191222,68.59309946823859,1
0.015155274493934057,50096.2222336358,49865.765687444386,91.54286249815911,-1
-0.004054706514134865,50243.398155757204,49929.76419340206,83.12625372317792,-1
-0.0033479768836166546,50285.11569758813,49971.553392244714,75.40537074958132,0
-0.0015525405741693143,50286.86098589209,50001.91512274522,74.77127758973104,-1
0.0017339154736595308,50317.09091767806,50037.68994736472,75.25396633434366,-1
-0.005622544081786196,50242.8275388687,50043.08145535379,65.15488316972757,1
0.0038327713333781155,50257.31861966247,50066.245200677244,65.8591302567751,-1
0.00193291646511895,50299.379079774975,50096.45994346989,67.10399953437388,-1
-0.0032203002967241545,50273.336053183324,50108.34471075848,62.531789980440465,1
-0.0008781454563556723,50241.27351462222,50114.89744663863,61.47758128681699,1
0.0021444335888083366,50255.765676414805,50131.07388029209,64.39230081471143,1
0.005250100676646552,50353.42711760986,50170.852558359504,67.01193258703408,1
0.00012959333811424223,50420.71833882324,50207.466674825264,62.78645198893511,1
0.002498269801548547,50507.67941338216,50252.62237841333,63.47561575422799,0
0.00035708532666789417,50571.68601517144,50295.201125112064,48.81085953656079,1
0.0004132020322173968,50621.340155947626,50335.71991676806,55.51930140558178,-1
0.0006674118636655901,50665.72677063176,50375.60373421872,62.68275839051954,-1
-0.0034262663901722945,50637.35170125451,50395.12733691218,58.973566238985924,0
-0.0023912947110869,50578.11728000301,50401.27220363483,52.4862950335615,1
0.0018916724146071928,50570.44537416867,50415.92261876484,65.74626048838569,-1
